Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDS39,OUT035,2696.8704571428575
DRJ47,OUT045,2478.583171428571
FDP13,OUT010,139.818
DRK39,OUT010,236.92968571428577
FDF28,OUT010,307.59959999999995
FDB09,OUT045,2021.654142857143
FDM51,OUT046,2372.1502857142855
DRM49,OUT018,785.4537714285714
DRF23,OUT013,2115.0563714285713
DRH01,OUT035,2942.740885714286
FDH12,OUT027,2681.6521714285714
FDA28,OUT019,285.6282
FDW37,OUT018,1488.9190285714287
FDF02,OUT046,1994.4514571428574
DRL37,OUT046,994.7052000000001
NCF43,OUT046,3014.5521714285715
FDH08,OUT010,428.96542857142856
FDR34,OUT019,337.46548571428565
NCK19,OUT049,3816.2704857142853
NCD55,OUT018,721.7272
FDT27,OUT049,3433.7208285714287
FDQ57,OUT045,2379.1887428571426
FDA47,OUT035,2287.118114285714
DRG15,OUT027,2224.4378
FDE05,OUT018,1635.585257142857
FDN46,OUT046,1731.4604571428572
FDX27,OUT027,2755.0804
FDT51,OUT045,1247.6140857142857
FDU33,OUT013,1272.4389142857144
FDJ16,OUT027,2069.3064
FDD20,OUT019,258.3304
FDT36,OUT049,1442.0276857142858
DRF15,OUT027,3379.125228571428
FDN52,OUT010,284.10637142857144
FDC22,OUT027,3364.7629714285717
FDX15,OUT045,3328.429314285714
FDT13,OUT013,3299.134114285714
FDU04,OUT017,1490.3457428571426
FDU31,OUT019,433.91137142857144
FDW59,OUT027,3968.2631142857144
NCO29,OUT046,2135.315714285714
FDL15,OUT035,2847.055914285714
FDI41,OUT049,2714.1812571428572
FDQ48,OUT049,1628.5468
DRI39,OUT013,1085.0637714285715
FDI08,OUT013,3816.5558285714287
FDC21,OUT049,2342.1892857142852
FDF58,OUT035,1374.7818857142859
FDS08,OUT010,372.848
FDE47,OUT045,2222.5355142857143
NCP18,OUT019,444.2788285714286
NCR41,OUT013,1810.7857714285715
FDA27,OUT013,3566.3101428571426
FDA43,OUT035,2445.102942857143
FDA49,OUT045,1343.964857142857
NCE55,OUT018,2020.893228571429
DRM49,OUT027,2723.7877999999996
FDF22,OUT027,5378.522628571429
FDQ15,OUT018,2087.9487999999997
NCS54,OUT017,3781.363542857143
NCY05,OUT013,926.3180285714285
FDR45,OUT046,2796.455114285714
FDK57,OUT049,2328.7781714285716
FDF41,OUT010,533.2106857142857
FDV21,OUT046,2119.1462857142856
FDD51,OUT046,780.6980571428572
FDF33,OUT046,2379.3789714285713
FDA38,OUT046,2970.8947142857146
FDR56,OUT045,3123.0775714285714
NCN41,OUT017,1579.1824857142856
FDC60,OUT027,2255.7304
FDB47,OUT045,3187.469942857143
DRH01,OUT013,3026.7268
FDW08,OUT046,1484.2584285714286
FDF38,OUT027,2589.581542857143
FDY32,OUT017,2895.1837428571425
FDG34,OUT049,1105.8938
FDG47,OUT019,524.1748285714285
NCF18,OUT035,3749.7855999999997
FDL39,OUT019,413.6520285714286
NCH55,OUT035,2585.3014
DRJ35,OUT049,1179.1318000000003
FDS44,OUT035,3674.359971428571
DRE01,OUT018,2909.450885714286
FDY39,OUT013,2800.8303714285717
FDY32,OUT018,2286.1669714285717
FDR33,OUT027,3004.945628571428
NCP50,OUT049,2939.2216571428576
FDZ47,OUT018,1991.5980285714286
FDU57,OUT049,2143.0199714285714
FDY44,OUT013,3548.4286571428574
DRH59,OUT018,2222.5355142857143
FDB03,OUT027,6077.8979714285715
FDY46,OUT045,2833.074114285714
FDM39,OUT045,1732.2213714285715
FDY36,OUT035,1280.4285142857145
NCM55,OUT035,2314.1305714285713
FDJ50,OUT010,274.9754
DRL60,OUT013,3127.1674857142857
NCJ54,OUT049,4646.142628571429
FDX59,OUT017,1072.5086857142858
FDI07,OUT013,3144.0978285714286
DRF51,OUT010,128.5945142857143
FDM14,OUT017,1631.4002285714287
FDP21,OUT045,2983.4498
FDE40,OUT035,1216.5117142857143
FDE05,OUT035,2557.6231428571423
FDM13,OUT027,5017.754142857142
FDC34,OUT027,3099.9648
NCI55,OUT018,1677.435542857143
NCE43,OUT018,1866.2374
FDW58,OUT018,1877.270657142857
FDG60,OUT045,3240.543714285715
FDV31,OUT017,3105.481428571428
FDR47,OUT013,3288.766657142857
FDM60,OUT019,275.92654285714286
NCF06,OUT018,2479.4392
NCN26,OUT027,2080.1494285714284
FDQ59,OUT049,2024.1271142857145
FDF09,OUT046,2330.9658
NCS06,OUT017,4037.4112
FDT44,OUT046,1647.2843142857143
FDI19,OUT017,3871.627
FDT22,OUT017,869.3445714285715
NCF54,OUT027,3264.7027428571423
DRG25,OUT045,2601.6610571428573
FDB59,OUT017,3168.3519714285717
FDQ37,OUT017,2264.6711428571425
FDP56,OUT035,1198.0595428571428
FDW44,OUT035,2211.026685714286
FDJ26,OUT010,256.9988
FDU43,OUT018,3417.4562857142855
FDW33,OUT045,1665.4511428571425
NCX53,OUT027,3842.1415714285713
FDN56,OUT010,205.16151428571428
DRF15,OUT049,1946.7040857142856
FDO33,OUT017,2906.597457142857
FDZ39,OUT010,225.89642857142854
NCJ19,OUT017,1131.574657142857
FDU01,OUT035,2164.5158
FDT12,OUT035,3663.7071714285717
NCM18,OUT018,767.7625142857142
FDP19,OUT017,2073.396314285714
NCR42,OUT049,1186.3604857142855
FDN10,OUT046,2159.094285714286
FDG44,OUT017,1158.9675714285715
FDQ10,OUT046,2791.0335999999998
DRH13,OUT049,2129.5137428571425
FDT52,OUT013,3535.5882285714283
FDM56,OUT045,1762.8481714285715
NCO43,OUT010,420.02468571428574
NCV29,OUT035,2491.2333714285714
NCF06,OUT013,4386.2904
FDO50,OUT035,1696.8388571428573
FDT59,OUT013,2456.1362000000004
FDX40,OUT027,1444.5957714285712
FDE50,OUT017,3130.8769428571427
FDX51,OUT017,3080.4663714285716
NCD30,OUT018,1440.3156285714285
FDK15,OUT013,1719.0956
FDL12,OUT045,1256.2694857142856
FDK46,OUT017,4886.211085714286
DRH49,OUT010,161.12359999999998
FDQ57,OUT046,2149.107285714286
FDY59,OUT017,1611.4262285714287
FDO09,OUT018,2980.5012571428574
NCG30,OUT035,2261.7226
FDM09,OUT017,2817.8558285714284
NCN17,OUT027,2525.5696285714284
NCS42,OUT013,1980.8501142857142
FDD02,OUT019,400.33602857142847
FDE34,OUT013,2334.9606
FDU38,OUT045,2939.031428571429
FDB33,OUT046,1923.2108571428569
NCJ29,OUT017,1778.3518
FDZ27,OUT035,1761.9921428571429
FDI40,OUT013,1497.4793142857143
FDG22,OUT013,1051.678657142857
FDT51,OUT017,1597.9199999999998
FDF20,OUT018,2896.990914285714
FDV50,OUT035,1792.0482571428572
FDT02,OUT049,1026.3782571428571
DRC49,OUT017,2588.2499428571427
FDF26,OUT049,2819.758114285714
FDV52,OUT035,2620.4936857142857
FDX59,OUT049,2428.267714285714
FDV25,OUT035,3048.888428571429
FDW23,OUT027,1651.9449142857143
FDE53,OUT018,946.2920285714284
FDA19,OUT017,1898.7664857142856
FDH22,OUT046,1777.0202000000002
NCO41,OUT013,1630.6393142857146
FDX12,OUT017,3176.341571428572
FDF17,OUT013,3705.0818857142863
FDS11,OUT045,3215.1481999999996
FDR51,OUT035,2563.3300000000004
FDT49,OUT010,231.1277142857143
FDC56,OUT013,2483.0535428571425
FDR13,OUT027,2567.5150285714285
FDQ60,OUT035,2297.390457142857
FDN38,OUT049,2703.3382285714288
NCL29,OUT013,1166.3864857142858
FDO13,OUT027,5131.891285714286
FDE26,OUT018,1978.7576000000004
FDA31,OUT010,304.6510571428571
FDX14,OUT035,1357.6613142857143
FDA34,OUT045,3476.0466857142856
FDF26,OUT013,1292.1275714285714
FDE38,OUT045,2346.6596571428568
DRI11,OUT046,1789.2899428571432
FDQ60,OUT027,3452.9339142857143
FDL21,OUT027,1453.0609428571427
DRC12,OUT027,6015.407885714287
FDC47,OUT046,3450.936514285714
FDE57,OUT045,1612.3773714285715
FDT14,OUT045,1448.495457142857
NCZ53,OUT046,3100.059914285714
FDE28,OUT018,2931.5174
FDR19,OUT035,2009.4795142857142
NCF54,OUT019,314.5429428571428
FDZ08,OUT046,1781.4905714285717
NCJ05,OUT018,1712.3424857142859
FDF59,OUT046,2958.4347428571427
NCO05,OUT035,1565.5811428571428
FDW24,OUT018,1024.7613142857142
NCX42,OUT018,2216.2579714285716
NCA53,OUT035,1569.4808285714284
FDI45,OUT019,407.089142857143
FDG46,OUT046,1295.9321428571432
FDM20,OUT010,428.9654285714286
FDW11,OUT010,500.1109142857143
FDX08,OUT035,2772.9618857142855
NCK17,OUT035,1422.6243714285717
FDK32,OUT018,1795.7577142857142
NCA42,OUT035,2201.3250285714284
DRI01,OUT035,2034.8750285714284
NCL55,OUT049,4688.4684857142865
DRE25,OUT018,695.6658857142857
FDD14,OUT017,3362.480228571429
FDB10,OUT046,3086.0781142857145
DRN11,OUT035,3336.7993714285717
FDP38,OUT018,1252.9404857142856
NCA30,OUT017,2863.320457142857
FDT15,OUT017,3316.0644571428575
NCP55,OUT018,1240.1000571428572
FDF12,OUT035,1347.0085142857145
FDM21,OUT018,2736.152657142857
FDX56,OUT035,2933.8952571428576
FDF10,OUT017,3253.384142857143
FDT32,OUT045,3796.1062571428565
FDM51,OUT018,967.9780857142858
NCR50,OUT018,2161.9477142857145
FDI19,OUT049,1410.2595142857142
FDX21,OUT017,2166.1327428571426
FDR31,OUT035,2023.651542857143
FDY02,OUT013,3510.192714285714
NCA29,OUT045,2549.918885714286
NCX17,OUT046,3640.974857142857
FDM12,OUT045,3562.220228571429
FDI53,OUT027,4093.718857142857
NCU30,OUT049,3302.558228571429
FDC56,OUT027,3416.6002571428567
FDK27,OUT018,1409.2132571428572
NCK18,OUT017,3271.9314285714286
FDB52,OUT019,423.06834285714285
DRG25,OUT027,6371.515771428572
FDZ13,OUT049,1239.0538
FDB57,OUT019,433.9113714285714
FDR40,OUT046,1408.3572285714285
NCO14,OUT019,294.09337142857146
NCN19,OUT045,3041.469514285714
FDQ28,OUT019,371.7066285714286
FDO13,OUT018,1918.6453714285713
FDK48,OUT013,1089.4390285714287
FDU07,OUT018,2982.3084285714285
FDW20,OUT046,1649.7572857142857
FDV12,OUT010,195.36474285714283
FDH24,OUT013,1982.6572857142855
FDV59,OUT049,2720.8392571428567
FDK57,OUT045,2270.758457142857
FDL16,OUT027,2438.540057142857
NCQ17,OUT046,1816.017057142857
FDJ15,OUT018,2420.9439142857145
FDX24,OUT049,1136.9010571428573
FDT47,OUT046,2829.174428571428
FDT10,OUT049,1354.8078857142857
FDZ37,OUT018,1669.445942857143
FDW43,OUT027,5739.005771428572
DRN36,OUT017,1004.0263999999999
FDJ14,OUT045,1448.495457142857
FDA32,OUT013,3762.055342857143
FDJ38,OUT019,455.6925428571429
FDQ57,OUT017,2387.2734571428578
NCQ41,OUT019,623.4741428571427
FDG56,OUT049,1864.3351142857143
DRC13,OUT027,3429.1553428571424
FDV55,OUT035,2851.240942857143
FDQ49,OUT045,2920.293914285714
FDE29,OUT010,312.3553142857143
FDR03,OUT013,3407.7546285714284
FDD45,OUT049,1387.5272
FDN38,OUT010,241.49517142857144
FDT56,OUT046,1040.9307428571428
FDT48,OUT045,2884.626057142857
FDU03,OUT049,3136.298457142857
FDC56,OUT010,257.28414285714285
NCO43,OUT027,2445.102942857143
FDQ27,OUT017,1449.161257142857
FDR03,OUT046,2629.339314285714
DRH23,OUT010,196.411
FDG22,OUT045,646.9673714285715
NCJ42,OUT013,1893.8205428571425
FDR24,OUT046,2383.468885714286
FDW60,OUT035,2303.382657142857
FDJ08,OUT013,3132.493885714285
DRL59,OUT018,1607.7167714285713
FDG60,OUT010,240.73425714285716
FDW27,OUT017,2578.6434000000004
FDX14,OUT018,1173.5200571428572
FDC20,OUT013,934.3076285714285
NCS29,OUT018,2938.8412
FDJ56,OUT046,1853.9676571428572
FDB20,OUT019,232.83977142857142
FDL28,OUT027,5048.6662857142865
FDW01,OUT018,1745.347142857143
FDL03,OUT046,2462.223514285714
FDX22,OUT049,3161.123285714286
FDJ21,OUT035,2811.4831714285715
FDR31,OUT045,2460.4163428571433
FDG21,OUT035,2693.9219142857146
FDS22,OUT027,1453.0609428571427
FDK08,OUT035,1541.8025714285716
FDE17,OUT018,1690.751542857143
NCN30,OUT017,2203.798
FDT50,OUT046,1216.9872857142857
NCX42,OUT049,3549.9504857142856
FDJ12,OUT035,3663.707171428571
NCA18,OUT027,3237.690285714286
FDP23,OUT019,347.64271428571425
FDX12,OUT013,3402.3331142857146
FDN40,OUT018,1946.4187428571427
FDV48,OUT035,1426.2387142857144
NCY54,OUT013,3047.6519428571423
FDL16,OUT010,312.3553142857143
FDR45,OUT018,1701.9750285714285
FDJ52,OUT046,1838.9396
DRG01,OUT017,896.9277142857143
FDP52,OUT013,3245.2043142857146
FDU58,OUT017,3191.8452
FDL02,OUT045,2037.0626571428572
FDG28,OUT013,3535.5882285714283
FDA19,OUT035,2192.859857142857
FDW46,OUT027,1719.3809428571428
NCD43,OUT049,1766.4625142857144
DRG39,OUT013,1284.8988857142856
NCF55,OUT049,1248.1847714285716
FDJ07,OUT046,2223.5817714285713
FDE08,OUT046,1310.4846285714286
FDP56,OUT019,205.92242857142858
FDT45,OUT045,1042.2623428571428
FDF17,OUT018,3160.9330571428573
FDX44,OUT046,2164.0402285714285
FDM28,OUT027,5200.088228571428
FDI36,OUT049,3518.1823142857143
FDS07,OUT045,2005.8651714285713
FDD36,OUT045,1731.2702285714283
FDW11,OUT046,3458.070085714285
FDN40,OUT049,2009.003942857143
NCQ18,OUT049,2896.515342857143
NCQ54,OUT017,2877.872942857143
NCS42,OUT045,1578.4215714285715
DRH39,OUT010,204.21037142857145
FDC09,OUT027,3289.5275714285713
FDT08,OUT010,402.71388571428577
FDC08,OUT035,2536.0322
FDT20,OUT017,704.1310571428572
FDS35,OUT035,1974.4774571428572
FDX58,OUT018,2821.5652857142854
FDW58,OUT046,2152.626514285714
DRD27,OUT046,1321.2325428571432
FDH32,OUT019,265.27374285714285
FDS26,OUT035,3647.8230857142858
FDQ31,OUT046,2270.568228571429
FDP11,OUT018,2555.625742857143
FDD58,OUT017,1577.5655428571429
FDM33,OUT045,3868.1077714285716
FDZ16,OUT049,3946.1965999999998
NCS29,OUT010,431.53351428571426
NCM18,OUT019,231.1277142857143
FDP11,OUT049,2768.967085714285
NCC42,OUT017,2120.8583428571433
DRM23,OUT046,3411.654314285714
NCN55,OUT027,3311.784314285714
FDK46,OUT013,3119.8436857142856
FDR01,OUT046,3941.535999999999
NCA05,OUT045,1986.0814000000003
NCP43,OUT017,3169.683571428571
FDR12,OUT010,225.89642857142854
FDQ01,OUT013,2208.4586000000004
FDM13,OUT046,2815.5730857142858
FDQ19,OUT017,4924.827485714285
FDK56,OUT019,324.0543714285714
NCX06,OUT010,430.01168571428576
FDO56,OUT027,3462.4453428571433
FDU45,OUT045,2074.1572285714283
FDI16,OUT019,164.16725714285712
FDL32,OUT046,1633.3025142857146
FDA07,OUT046,2439.4912
FDA14,OUT045,2327.7319142857145
FDV46,OUT027,3398.5285428571433
NCO07,OUT035,2348.561942857142
NCP41,OUT046,2352.651857142857
FDY60,OUT018,2450.8097999999995
FDN38,OUT017,3014.1717142857146
FDO15,OUT046,2035.635942857143
FDT60,OUT013,2219.5869714285714
FDA55,OUT035,2980.215914285715
FDE02,OUT010,187.75560000000002
DRJ39,OUT049,2952.1572000000006
FDV34,OUT035,1208.141657142857
FDS20,OUT027,4004.6918857142855
FDF02,OUT027,2526.140314285714
FDW40,OUT017,2285.406057142857
NCB43,OUT046,2164.6109142857144
FDR58,OUT017,1461.2407714285714
DRJ59,OUT035,2005.5798285714284
NCD30,OUT017,2285.0256
FDE14,OUT017,1438.3182285714283
FDC28,OUT018,1400.9383142857143
FDU16,OUT018,1303.3510571428571
NCD19,OUT035,1403.0308285714289
FDU21,OUT046,1168.2887714285714
FDV59,OUT027,4719.380628571429
FDU03,OUT045,3471.7665428571427
FDC33,OUT010,471.4815142857143
NCR42,OUT035,1305.348457142857
DRH59,OUT035,2147.965914285714
NCM31,OUT035,1924.6375714285716
FDS50,OUT035,3343.932942857143
FDP39,OUT046,1510.9855428571427
FDQ55,OUT013,1373.1649428571425
FDV36,OUT019,283.44057142857145
FDI05,OUT027,1761.041
FDS45,OUT027,3060.9679428571426
FDA39,OUT045,1318.4742285714285
FDC37,OUT010,235.69319999999996
FDJ60,OUT027,4906.755771428571
DRQ35,OUT046,2030.69
NCJ06,OUT046,1902.8564000000003
NCY42,OUT018,2230.5251142857146
DRM37,OUT049,2619.447428571428
FDR14,OUT045,1169.8106
FDE51,OUT049,1191.8771142857142
FDT33,OUT017,2928.949314285714
FDR08,OUT013,2655.7810857142863
FDE36,OUT010,175.29562857142858
FDL22,OUT019,280.11157142857144
FDR44,OUT013,2984.876514285714
FDI56,OUT019,265.27374285714285
FDE47,OUT010,275.45097142857145
FDV27,OUT010,183.38034285714284
FDV10,OUT049,1106.1791428571428
FDC40,OUT045,1466.2818285714286
NCX41,OUT013,3179.6705714285717
NCQ38,OUT027,2844.7731714285715
FDV12,OUT027,3211.1533999999997
FDE52,OUT017,1634.9194571428573
FDG20,OUT027,5014.425142857143
FDV16,OUT027,1282.9966000000002
FDI32,OUT017,1972.0996
FDJ32,OUT049,1077.6448571428573
FDN39,OUT018,2283.7891142857143
FDY34,OUT017,3056.307342857143
FDC14,OUT035,1874.5123428571428
FDA55,OUT017,4768.174257142857
FDZ50,OUT010,552.3286571428572
DRG13,OUT049,2293.110314285714
FDP01,OUT013,1072.6989142857144
NCG54,OUT017,3641.355314285714
FDM13,OUT045,2563.9006857142854
NCO18,OUT027,3977.0136285714284
NCW41,OUT013,2404.489142857143
FDM52,OUT027,2588.059714285714
NCF55,OUT035,1464.2844285714289
FDT09,OUT046,1664.785342857143
NCM19,OUT035,2113.8198857142856
FDW12,OUT018,2502.1715142857142
FDP15,OUT019,327.0980285714286
FDK36,OUT045,1246.5678285714287
FDZ25,OUT035,2031.8313714285716
NCW06,OUT049,3855.4575714285716
FDW60,OUT046,3453.9801714285713
DRC49,OUT013,2198.2813714285717
NCT17,OUT035,2960.5272571428573
NCN06,OUT018,2588.7255142857143
FDC45,OUT013,2323.1664285714287
DRJ47,OUT019,266.8906857142857
NCF06,OUT045,3893.217942857143
FDE21,OUT010,302.3683142857143
DRG27,OUT013,1283.6624
FDW40,OUT049,3015.027742857143
NCO53,OUT046,2849.433771428571
FDE23,OUT049,1757.6168857142857
FDQ16,OUT046,1667.0680857142856
FDS26,OUT045,5519.291771428572
FDZ13,OUT010,139.818
FDS14,OUT049,2213.7850000000003
FDC10,OUT045,1818.3949142857143
FDY16,OUT049,3082.7491142857143
FDJ20,OUT035,2185.0604857142857
FDV43,OUT035,917.1870571428572
FDZ32,OUT027,3256.6180285714286
FDR23,OUT046,3898.5443428571425
FDN24,OUT035,1207.9514285714286
FDE34,OUT027,4698.455485714286
FDU31,OUT013,2841.253942857143
FDW33,OUT018,1734.7894571428571
FDU26,OUT046,1911.4166857142857
FDE20,OUT027,4820.677342857144
NCW05,OUT035,1452.8707142857145
FDB22,OUT018,2076.3448571428576
FDO56,OUT046,2314.1305714285713
FDA19,OUT027,4183.316514285713
DRI39,OUT045,1281.1894285714286
FDH52,OUT018,1294.5054285714284
FDZ50,OUT035,2899.7492285714293
NCN42,OUT035,2691.8294
FDB53,OUT013,1962.4930571428572
DRG11,OUT017,2190.3868857142857
DRK11,OUT027,3434.8622000000005
FDQ60,OUT017,2683.174
FDT36,OUT017,1035.2238857142859
DRG25,OUT018,2128.847942857143
DRJ23,OUT046,3411.654314285714
FDG05,OUT035,2408.2937142857145
NCK06,OUT018,2182.111942857143
FDU52,OUT017,2487.523914285714
FDW07,OUT018,1401.8894571428573
NCM17,OUT045,884.7530857142857
FDA22,OUT045,3476.0466857142856
NCA41,OUT018,3373.7988285714287
FDF38,OUT035,1915.5066
FDH52,OUT046,1225.0720000000001
FDY58,OUT019,432.8651142857143
FDZ16,OUT045,2491.7089428571426
NCM18,OUT017,778.8908857142858
FDA22,OUT018,2074.2523428571426
NCJ43,OUT035,2585.111171428571
FDI34,OUT027,4340.540428571429
FDG56,OUT046,1788.3387999999998
FDS34,OUT046,1930.4395428571431
DRC01,OUT035,1069.7503714285715
FDQ04,OUT035,1194.8256571428572
FDK04,OUT035,1200.9129714285714
FDT51,OUT049,2275.799514285714
FDV26,OUT017,2975.365085714286
FDS04,OUT049,1878.6973714285716
FDW43,OUT018,3417.4562857142855
FDQ28,OUT010,337.37037142857145
NCK06,OUT017,1591.3571142857143
FDS23,OUT018,2360.736571428571
FDZ36,OUT019,484.9877428571429
FDE56,OUT018,1227.9254285714285
FDW10,OUT027,3984.8129999999996
NCN14,OUT045,2166.893657142857
NCQ18,OUT045,1862.2426
FDW08,OUT017,1331.3146571428572
FDU43,OUT035,2980.215914285714
FDR33,OUT010,304.6510571428571
FDM24,OUT010,175.29562857142858
NCZ05,OUT046,1872.8953999999999
NCV41,OUT035,2238.8951714285718
FDV11,OUT018,1841.3174571428572
NCY05,OUT035,1466.4720571428572
FDV44,OUT018,2044.4815714285717
FDW32,OUT049,2071.018457142857
NCU18,OUT027,3996.1315999999997
NCC43,OUT035,3411.1787428571433
FDW19,OUT013,1380.5838571428571
FDN31,OUT035,3113.1856857142857
FDI48,OUT045,855.1725428571428
FDS24,OUT017,1507.5614285714287
FDF46,OUT049,1858.7233714285715
DRG23,OUT017,2805.586085714286
FDG14,OUT018,2273.707
NCY30,OUT049,2625.059171428572
FDO28,OUT018,1240.8609714285715
DRD24,OUT035,2291.0178
FDI33,OUT049,2011.0013428571426
FDN32,OUT046,1984.8449142857141
FDR16,OUT045,3539.1074571428576
FDF26,OUT046,2742.620428571429
NCN29,OUT018,794.4896285714285
FDE20,OUT045,2235.4710571428573
FDA46,OUT046,3276.5920285714283
FDU28,OUT045,3051.551628571429
FDQ48,OUT045,1420.8171999999997
FDV36,OUT013,1979.9940857142858
FDR14,OUT018,1212.9924857142855
FDP23,OUT017,3802.2886857142853
FDP56,OUT013,936.5903714285714
FDK48,OUT010,251.10171428571428
FDR48,OUT046,2897.276257142857
NCY29,OUT049,1052.249342857143
FDM22,OUT018,725.5317714285715
DRJ01,OUT013,2943.6920285714286
FDZ43,OUT045,3995.846257142857
FDV03,OUT035,2847.055914285714
FDX11,OUT027,5188.389171428571
NCA41,OUT027,4754.953371428572
FDE38,OUT017,2938.4607428571426
FDI27,OUT018,1210.5195142857142
FDN32,OUT013,2905.170742857143
NCN43,OUT017,2151.0095714285712
FDB47,OUT027,5338.669742857143
FDV03,OUT017,3634.3168571428573
NCN30,OUT045,2422.8462
NCV54,OUT010,291.0497142857143
FDV07,OUT013,1659.0784857142858
FDP07,OUT049,3424.5898571428575
FDK48,OUT018,1235.9150285714288
FDM15,OUT019,471.00594285714294
FDY19,OUT027,3872.2927999999993
FDK46,OUT046,3086.078114285715
FDY11,OUT045,1192.7331428571429
FDH09,OUT046,1435.7501428571427
FDO08,OUT027,4147.458428571429
FDU14,OUT013,3227.5130571428567
FDD22,OUT027,3824.735657142857
FDM27,OUT017,2501.8861714285713
FDL02,OUT027,3385.1174285714287
NCA17,OUT035,2256.301085714286
FDE38,OUT019,404.71128571428574
NCG07,OUT049,4020.1955142857146
DRC27,OUT013,4700.1675428571425
FDA27,OUT035,3199.549457142857
FDW40,OUT045,1916.3626285714288
DRI11,OUT013,1302.6852571428572
FDN50,OUT046,2309.5650857142855
FDR12,OUT046,3057.829171428572
FDT34,OUT027,3020.5443714285716
FDW11,OUT035,2361.4974857142856
NCO30,OUT027,3856.408714285714
FDZ34,OUT017,3999.270371428571
FDU45,OUT017,2085.190485714286
NCD42,OUT035,1307.1556285714287
FDX25,OUT045,1970.8631142857141
NCR29,OUT046,1446.9736285714284
FDX43,OUT019,362.9561142857143
FDB04,OUT010,517.3266
FDR49,OUT027,2599.949
FDS39,OUT018,1302.4950285714283
FDW58,OUT045,1350.5277428571428
FDG22,OUT019,109.66677142857144
FDG31,OUT017,1524.0162000000003
NCV53,OUT027,5331.155714285715
DRJ37,OUT035,2120.8583428571424
FDV07,OUT035,1609.8092857142858
FDW52,OUT018,1423.765742857143
FDT15,OUT045,3412.0347714285713
FDD02,OUT018,1556.925742857143
FDM16,OUT035,1091.3413142857141
NCE55,OUT046,3980.627971428571
FDB57,OUT018,3417.4562857142855
FDQ04,OUT013,1659.363828571429
FDQ47,OUT019,216.76545714285717
FDY14,OUT019,476.9030285714286
DRK37,OUT017,2371.199142857143
FDO25,OUT017,2760.8823714285713
FDL57,OUT046,2430.8358
NCK29,OUT018,1362.7023714285715
FDK46,OUT027,5707.522942857143
NCB43,OUT010,439.428
DRE01,OUT027,4682.5714
FDC46,OUT018,2928.378628571428
FDQ23,OUT045,1488.7288000000003
FDX38,OUT049,927.0789428571427
FDG60,OUT018,1775.0228
FDW55,OUT017,4223.930314285714
FDP39,OUT013,1339.1140285714284
FDB20,OUT018,1421.5781142857143
FDV21,OUT017,1544.2755428571431
FDZ02,OUT013,1245.046
FDP19,OUT027,4175.517142857143
FDA38,OUT035,3498.779
FDH22,OUT045,2805.966542857143
DRM11,OUT045,3058.8754285714285
FDO12,OUT027,4284.137657142857
FDT14,OUT049,2115.2466
FDW34,OUT010,506.10311428571424
FDG04,OUT027,5286.166657142858
FDW59,OUT018,2039.6307428571429
FDR33,OUT018,1949.9379714285715
FDP32,OUT013,2737.0086857142855
FDL13,OUT027,3813.7975142857144
FDD22,OUT013,1634.3487714285714
FDV40,OUT027,2162.3281714285713
NCD55,OUT046,2254.5890285714286
FDQ20,OUT010,196.411
FDD28,OUT045,1004.7873142857143
FDC39,OUT045,3022.2564285714284
NCR17,OUT049,1640.9116571428572
DRO35,OUT018,2431.977171428571
FDF40,OUT049,3476.8076
FDR31,OUT018,1720.141857142857
NCQ41,OUT017,2663.770685714286
FDP38,OUT046,1864.7155714285714
NCU54,OUT027,5541.4534
FDG22,OUT018,871.1517428571427
DRK59,OUT013,2516.5337714285715
FDC37,OUT046,1758.6631428571432
NCO42,OUT013,2300.8145714285715
NCT42,OUT017,2236.897771428571
FDX27,OUT035,1782.6319428571428
FDV40,OUT018,1025.4271142857142
FDT45,OUT027,1963.8246571428572
FDS47,OUT019,392.63177142857137
FDR45,OUT035,4278.811257142857
FDB03,OUT045,3214.577514285714
FDO49,OUT035,2249.0724
FDU60,OUT027,4906.755771428571
FDB26,OUT018,789.2583428571428
FDB46,OUT017,3537.3002857142856
FDQ37,OUT019,319.2035428571429
FDN03,OUT017,4314.859571428572
NCX30,OUT045,2592.2447428571427
FDK32,OUT019,333.8511428571428
DRM47,OUT013,2516.533771428571
NCO02,OUT046,1488.2532285714285
FDP04,OUT013,1176.9441714285713
NCO43,OUT049,3498.9692285714286
FDD59,OUT013,1692.4635999999998
FDQ10,OUT017,3140.863942857143
FDW45,OUT035,2866.649457142857
NCK30,OUT049,3307.5992857142855
FDU31,OUT018,2048.0008
NCQ17,OUT019,347.2622571428571
FDN01,OUT017,2563.900685714286
FDZ19,OUT049,3058.2096285714283
DRG37,OUT017,2844.582942857143
FDE32,OUT045,880.1876000000001
FDO34,OUT049,2333.6290000000004
FDM04,OUT019,211.43905714285714
FDZ25,OUT049,1855.6797142857142
FDU08,OUT049,1380.3936285714285
NCW30,OUT045,3701.087085714286
NCM18,OUT013,1239.5293714285715
FDS22,OUT035,1111.4104285714286
NCH18,OUT017,3281.7282
FDC23,OUT013,2308.233485714286
FDY46,OUT013,2996.1951142857147
NCU06,OUT046,2906.502342857143
FDX57,OUT045,1948.5112571428567
FDX36,OUT027,5382.802771428571
FDL16,OUT045,871.6273142857143
FDT16,OUT010,339.17754285714284
FDN16,OUT018,1636.0608285714286
FDC03,OUT046,4191.401228571429
